recording_id,species,window_idx,start_s,end_s,snr_db,kept
ML141721661,ForestOwlet,2,3.0,6.0,3.2,True
ML141721661,ForestOwlet,3,4.5,7.5,2.11,False
ML141721661,ForestOwlet,4,6.0,9.0,1.11,False
ML141721661,ForestOwlet,5,7.5,10.5,1.18,False
ML141721661,ForestOwlet,6,9.0,12.0,1.83,False
ML141721661,ForestOwlet,7,10.5,13.5,1.76,False
ML141721661,ForestOwlet,8,12.0,15.0,1.79,False
ML141721661,ForestOwlet,9,13.5,16.5,2.03,False
ML141721661,ForestOwlet,10,15.0,18.0,2.03,False
ML141721661,ForestOwlet,11,16.5,19.5,1.51,False
ML141721661,ForestOwlet,12,18.0,21.0,1.04,False
ML141721661,ForestOwlet,13,19.5,22.5,1.17,False
ML141721661,ForestOwlet,14,21.0,24.0,1.28,False
ML141721661,ForestOwlet,15,22.5,25.5,1.65,False
ML141721661,ForestOwlet,16,24.0,27.0,2.4,False
ML141721661,ForestOwlet,17,25.5,28.5,2.01,False
ML141721661,ForestOwlet,18,27.0,30.0,0.89,False
ML141721661,ForestOwlet,19,28.5,31.5,1.14,False
ML141721661,ForestOwlet,20,30.0,33.0,1.97,False
ML141721661,ForestOwlet,21,31.5,34.5,2.26,False
ML141721661,ForestOwlet,22,33.0,36.0,2.49,False
ML141721691,ForestOwlet,0,0.0,3.0,3.86,True
ML141721691,ForestOwlet,1,1.5,4.5,4.45,True
ML141721691,ForestOwlet,2,3.0,6.0,4.76,True
ML141721691,ForestOwlet,3,4.5,7.5,3.4,True
ML141721691,ForestOwlet,4,6.0,9.0,1.95,False
ML141721691,ForestOwlet,5,7.5,10.5,2.66,False
ML141721691,ForestOwlet,6,9.0,12.0,3.61,True
ML141721691,ForestOwlet,7,10.5,13.5,3.11,True
ML141721691,ForestOwlet,8,12.0,15.0,2.05,False
ML141721691,ForestOwlet,9,13.5,16.5,1.25,False
ML141721691,ForestOwlet,10,15.0,18.0,1.6,False
ML141721691,ForestOwlet,11,16.5,19.5,2.66,False
ML141721691,ForestOwlet,12,18.0,21.0,2.8,False
ML141721691,ForestOwlet,13,19.5,22.5,2.72,False
ML141721691,ForestOwlet,14,21.0,24.0,2.31,False
ML141721691,ForestOwlet,15,22.5,25.5,2.18,False
ML141721691,ForestOwlet,16,24.0,27.0,2.74,False
ML141721691,ForestOwlet,17,25.5,28.5,2.16,False
ML141721691,ForestOwlet,18,27.0,30.0,0.89,False
ML141721691,ForestOwlet,19,28.5,31.5,0.39,False
ML141721691,ForestOwlet,20,30.0,33.0,0.92,False
ML141721691,ForestOwlet,21,31.5,34.5,1.48,False
ML141721691,ForestOwlet,22,33.0,36.0,1.91,False
ML141721691,ForestOwlet,23,34.5,37.5,2.6,False
ML141721691,ForestOwlet,24,36.0,39.0,2.52,False
ML141721691,ForestOwlet,25,37.5,40.5,2.31,False
ML141721691,ForestOwlet,26,39.0,42.0,3.66,True
ML141721691,ForestOwlet,27,40.5,43.5,4.17,True
ML141721691,ForestOwlet,28,42.0,45.0,3.27,True
ML141721691,ForestOwlet,29,43.5,46.5,1.79,False
ML141721691,ForestOwlet,30,45.0,48.0,1.55,False
ML141721691,ForestOwlet,31,46.5,49.5,2.47,False
ML141721691,ForestOwlet,32,48.0,51.0,2.21,False
ML141721691,ForestOwlet,33,49.5,52.5,1.92,False
ML141721691,ForestOwlet,34,51.0,54.0,2.66,False
ML141721691,ForestOwlet,35,52.5,55.5,2.6,False
ML141721691,ForestOwlet,36,54.0,57.0,1.3,False
ML141721691,ForestOwlet,37,55.5,58.5,1.69,False
ML141721691,ForestOwlet,38,57.0,60.0,2.0,False
ML141721691,ForestOwlet,39,58.5,61.5,2.45,False
ML141721691,ForestOwlet,40,60.0,63.0,2.72,False
ML141721691,ForestOwlet,41,61.5,64.5,2.61,False
ML141721691,ForestOwlet,42,63.0,66.0,3.66,True
ML141721691,ForestOwlet,43,64.5,67.5,2.79,False
ML141721691,ForestOwlet,44,66.0,69.0,2.08,False
ML141721691,ForestOwlet,45,67.5,70.5,3.6,True
ML141721691,ForestOwlet,46,69.0,72.0,3.13,True
ML141721691,ForestOwlet,47,70.5,73.5,2.05,False
ML141721691,ForestOwlet,48,72.0,75.0,1.88,False
ML141721691,ForestOwlet,49,73.5,76.5,2.43,False
ML141721691,ForestOwlet,50,75.0,78.0,2.5,False
ML141721691,ForestOwlet,51,76.5,79.5,3.17,True
ML141721691,ForestOwlet,52,78.0,81.0,2.94,False
ML203909371,ForestOwlet,0,0.0,3.0,0.22,False
ML203909371,ForestOwlet,1,1.5,4.5,7.72,True
ML203909371,ForestOwlet,2,3.0,6.0,11.63,True
ML203909371,ForestOwlet,3,4.5,7.5,5.59,True
ML203909371,ForestOwlet,4,6.0,9.0,2.81,False
ML203909371,ForestOwlet,5,7.5,10.5,6.53,True
ML203909371,ForestOwlet,6,9.0,12.0,13.21,True
ML203909371,ForestOwlet,7,10.5,13.5,11.89,True
ML203909371,ForestOwlet,8,12.0,15.0,8.91,True
ML203909371,ForestOwlet,9,13.5,16.5,7.92,True
ML203909371,ForestOwlet,10,15.0,18.0,10.37,True
ML203909371,ForestOwlet,11,16.5,19.5,13.2,True
ML203909371,ForestOwlet,12,18.0,21.0,11.16,True
ML203909371,ForestOwlet,13,19.5,22.5,13.27,True
ML203909371,ForestOwlet,14,21.0,24.0,14.01,True
ML203909371,ForestOwlet,15,22.5,25.5,12.95,True
ML203909371,ForestOwlet,16,24.0,27.0,12.42,True
ML203909371,ForestOwlet,17,25.5,28.5,10.21,True
ML203909371,ForestOwlet,18,27.0,30.0,7.31,True
ML203909371,ForestOwlet,19,28.5,31.5,11.93,True
ML203909371,ForestOwlet,20,30.0,33.0,14.92,True
ML203909371,ForestOwlet,21,31.5,34.5,9.4,True
ML203909371,ForestOwlet,22,33.0,36.0,5.44,True
ML203909371,ForestOwlet,23,34.5,37.5,9.52,True
ML203909371,ForestOwlet,24,36.0,39.0,11.7,True
ML203909371,ForestOwlet,25,37.5,40.5,13.58,True
ML203909371,ForestOwlet,26,39.0,42.0,11.42,True
ML203909371,ForestOwlet,27,40.5,43.5,9.26,True
ML203909371,ForestOwlet,28,42.0,45.0,2.94,False
ML203909371,ForestOwlet,29,43.5,46.5,4.0,True
ML203909371,ForestOwlet,30,45.0,48.0,15.24,True
ML203909371,ForestOwlet,31,46.5,49.5,11.52,True
ML203909371,ForestOwlet,32,48.0,51.0,5.18,True
ML203909371,ForestOwlet,33,49.5,52.5,8.2,True
ML203909371,ForestOwlet,34,51.0,54.0,2.41,False
ML203909371,ForestOwlet,35,52.5,55.5,0.27,False
ML203909371,ForestOwlet,36,54.0,57.0,2.92,False
ML203909371,ForestOwlet,37,55.5,58.5,8.86,True
ML203909371,ForestOwlet,38,57.0,60.0,3.81,True
ML22718711,ForestOwlet,0,0.0,3.0,5.91,True
ML22718711,ForestOwlet,1,1.5,4.5,9.44,True
ML22718711,ForestOwlet,2,3.0,6.0,11.69,True
ML22718711,ForestOwlet,3,4.5,7.5,12.36,True
ML22718711,ForestOwlet,4,6.0,9.0,13.97,True
ML22718711,ForestOwlet,5,7.5,10.5,15.75,True
ML22718711,ForestOwlet,6,9.0,12.0,16.73,True
ML22718711,ForestOwlet,7,10.5,13.5,16.05,True
ML22718711,ForestOwlet,8,12.0,15.0,10.31,True
ML22718711,ForestOwlet,9,13.5,16.5,1.22,False
ML22718711,ForestOwlet,10,15.0,18.0,0.81,False
ML22718711,ForestOwlet,11,16.5,19.5,0.56,False
ML22718711,ForestOwlet,12,18.0,21.0,0.63,False
ML22718711,ForestOwlet,13,19.5,22.5,0.88,False
ML22718711,ForestOwlet,14,21.0,24.0,0.7,False
ML22718711,ForestOwlet,15,22.5,25.5,0.38,False
ML22718711,ForestOwlet,16,24.0,27.0,0.45,False
ML22718711,ForestOwlet,17,25.5,28.5,0.61,False
ML22718711,ForestOwlet,18,27.0,30.0,0.92,False
ML22718711,ForestOwlet,19,28.5,31.5,2.63,False
ML22718711,ForestOwlet,20,30.0,33.0,5.11,True
ML22718711,ForestOwlet,21,31.5,34.5,8.02,True
ML22718711,ForestOwlet,22,33.0,36.0,8.3,True
ML28124631,ForestOwlet,0,0.0,3.0,4.36,True
ML28124631,ForestOwlet,1,1.5,4.5,3.48,True
ML318845721,ForestOwlet,0,0.0,3.0,1.78,False
ML318845721,ForestOwlet,1,1.5,4.5,5.17,True
ML318845721,ForestOwlet,2,3.0,6.0,6.61,True
ML318845721,ForestOwlet,3,4.5,7.5,10.6,True
ML318845721,ForestOwlet,4,6.0,9.0,13.35,True
ML318845721,ForestOwlet,5,7.5,10.5,12.62,True
ML318845721,ForestOwlet,6,9.0,12.0,10.97,True
ML318845721,ForestOwlet,7,10.5,13.5,8.34,True
ML318845721,ForestOwlet,8,12.0,15.0,10.14,True
ML34297961,ForestOwlet,0,0.0,3.0,8.75,True
ML34297961,ForestOwlet,1,1.5,4.5,4.84,True
ML34297961,ForestOwlet,2,3.0,6.0,4.28,True
ML34297961,ForestOwlet,3,4.5,7.5,3.24,True
ML34297961,ForestOwlet,4,6.0,9.0,0.53,False
ML34297961,ForestOwlet,5,7.5,10.5,0.86,False
ML382260081,ForestOwlet,0,0.0,3.0,1.07,False
ML382260081,ForestOwlet,1,1.5,4.5,1.79,False
ML382260081,ForestOwlet,2,3.0,6.0,1.76,False
ML382260081,ForestOwlet,3,4.5,7.5,1.39,False
ML382260081,ForestOwlet,4,6.0,9.0,1.24,False
ML382260081,ForestOwlet,5,7.5,10.5,1.34,False
ML382260081,ForestOwlet,6,9.0,12.0,1.25,False
ML382260081,ForestOwlet,7,10.5,13.5,0.96,False
ML382260081,ForestOwlet,8,12.0,15.0,0.92,False
ML382260081,ForestOwlet,9,13.5,16.5,2.0,False
ML382260081,ForestOwlet,10,15.0,18.0,6.67,True
ML382260081,ForestOwlet,11,16.5,19.5,6.77,True
ML382260081,ForestOwlet,12,18.0,21.0,5.49,True
ML382263081,ForestOwlet,0,0.0,3.0,1.35,False
ML382263081,ForestOwlet,1,1.5,4.5,1.98,False
ML382263081,ForestOwlet,2,3.0,6.0,1.83,False
ML382263081,ForestOwlet,3,4.5,7.5,1.6,False
ML382263081,ForestOwlet,4,6.0,9.0,1.36,False
ML382263081,ForestOwlet,5,7.5,10.5,1.46,False
ML382263081,ForestOwlet,6,9.0,12.0,1.44,False
ML382263081,ForestOwlet,7,10.5,13.5,1.14,False
ML382263081,ForestOwlet,8,12.0,15.0,1.04,False
ML382263081,ForestOwlet,9,13.5,16.5,2.41,False
ML382263081,ForestOwlet,10,15.0,18.0,7.52,True
ML382263081,ForestOwlet,11,16.5,19.5,7.56,True
ML382263081,ForestOwlet,12,18.0,21.0,6.36,True
ML392199771,ForestOwlet,0,0.0,3.0,12.17,True
ML392199771,ForestOwlet,1,1.5,4.5,10.18,True
ML392199771,ForestOwlet,2,3.0,6.0,8.63,True
ML392199771,ForestOwlet,3,4.5,7.5,8.64,True
ML392199771,ForestOwlet,4,6.0,9.0,10.01,True
ML392199771,ForestOwlet,5,7.5,10.5,9.73,True
ML392199771,ForestOwlet,6,9.0,12.0,7.85,True
ML392199771,ForestOwlet,7,10.5,13.5,10.59,True
ML392199771,ForestOwlet,8,12.0,15.0,10.84,True
ML392199771,ForestOwlet,9,13.5,16.5,10.2,True
ML392199771,ForestOwlet,10,15.0,18.0,11.03,True
ML392199771,ForestOwlet,11,16.5,19.5,12.0,True
ML392199771,ForestOwlet,12,18.0,21.0,11.87,True
ML392199771,ForestOwlet,13,19.5,22.5,9.12,True
ML392199771,ForestOwlet,14,21.0,24.0,5.59,True
ML392199771,ForestOwlet,15,22.5,25.5,5.62,True
ML392199771,ForestOwlet,16,24.0,27.0,8.02,True
ML392199771,ForestOwlet,17,25.5,28.5,10.58,True
ML392199771,ForestOwlet,18,27.0,30.0,12.39,True
ML392199771,ForestOwlet,19,28.5,31.5,16.14,True
ML392199771,ForestOwlet,20,30.0,33.0,16.53,True
ML392199771,ForestOwlet,21,31.5,34.5,18.0,True
ML392199771,ForestOwlet,22,33.0,36.0,16.09,True
ML392199771,ForestOwlet,23,34.5,37.5,15.96,True
ML392199771,ForestOwlet,24,36.0,39.0,17.18,True
ML392199771,ForestOwlet,25,37.5,40.5,12.27,True
ML392199771,ForestOwlet,26,39.0,42.0,8.51,True
ML392199771,ForestOwlet,27,40.5,43.5,6.95,True
ML392199771,ForestOwlet,28,42.0,45.0,3.02,True
ML392199771,ForestOwlet,29,43.5,46.5,9.77,True
ML392199771,ForestOwlet,30,45.0,48.0,15.74,True
ML392199771,ForestOwlet,31,46.5,49.5,15.53,True
ML392199771,ForestOwlet,32,48.0,51.0,8.72,True
ML392199771,ForestOwlet,33,49.5,52.5,6.57,True
ML392199771,ForestOwlet,34,51.0,54.0,6.07,True
ML392199771,ForestOwlet,35,52.5,55.5,7.11,True
ML392199771,ForestOwlet,36,54.0,57.0,8.24,True
ML392199771,ForestOwlet,37,55.5,58.5,7.6,True
ML392199771,ForestOwlet,38,57.0,60.0,7.15,True
ML392199771,ForestOwlet,39,58.5,61.5,12.66,True
ML418760961,ForestOwlet,0,0.0,3.0,1.16,False
ML418760961,ForestOwlet,1,1.5,4.5,3.04,True
ML418760961,ForestOwlet,2,3.0,6.0,3.39,True
ML418760961,ForestOwlet,3,4.5,7.5,2.85,False
ML418760961,ForestOwlet,4,6.0,9.0,4.54,True
ML418760961,ForestOwlet,5,7.5,10.5,8.97,True
ML418760961,ForestOwlet,6,9.0,12.0,5.93,True
ML418760961,ForestOwlet,7,10.5,13.5,1.74,False
ML418760961,ForestOwlet,8,12.0,15.0,0.31,False
ML418760961,ForestOwlet,9,13.5,16.5,1.18,False
ML418760961,ForestOwlet,10,15.0,18.0,3.87,True
ML418760961,ForestOwlet,11,16.5,19.5,4.83,True
ML418760961,ForestOwlet,12,18.0,21.0,2.93,False
ML418760961,ForestOwlet,13,19.5,22.5,1.45,False
ML418760961,ForestOwlet,14,21.0,24.0,2.6,False
ML418760961,ForestOwlet,15,22.5,25.5,2.73,False
ML418760961,ForestOwlet,16,24.0,27.0,1.6,False
ML418760961,ForestOwlet,17,25.5,28.5,3.11,True
ML418760961,ForestOwlet,18,27.0,30.0,3.26,True
ML418760961,ForestOwlet,19,28.5,31.5,2.68,False
ML418760961,ForestOwlet,20,30.0,33.0,2.31,False
ML418760961,ForestOwlet,21,31.5,34.5,1.57,False
ML418760961,ForestOwlet,22,33.0,36.0,2.35,False
ML418760961,ForestOwlet,23,34.5,37.5,2.24,False
ML418760961,ForestOwlet,24,36.0,39.0,2.16,False
ML418760961,ForestOwlet,25,37.5,40.5,2.91,False
ML418760961,ForestOwlet,26,39.0,42.0,2.5,False
ML418890721,ForestOwlet,0,0.0,3.0,14.22,True
ML418890721,ForestOwlet,1,1.5,4.5,16.78,True
ML418890721,ForestOwlet,2,3.0,6.0,16.4,True
ML418890721,ForestOwlet,3,4.5,7.5,10.75,True
ML421056201,ForestOwlet,0,0.0,3.0,8.52,True
ML421056201,ForestOwlet,1,1.5,4.5,8.83,True
ML421056201,ForestOwlet,2,3.0,6.0,7.44,True
ML421056201,ForestOwlet,3,4.5,7.5,6.11,True
ML421056201,ForestOwlet,4,6.0,9.0,2.16,False
ML421056211,ForestOwlet,0,0.0,3.0,1.68,False
ML421056211,ForestOwlet,1,1.5,4.5,1.44,False
ML421056211,ForestOwlet,2,3.0,6.0,1.21,False
ML421056211,ForestOwlet,3,4.5,7.5,1.2,False
ML421056211,ForestOwlet,4,6.0,9.0,1.2,False
ML421056211,ForestOwlet,5,7.5,10.5,1.73,False
ML421056211,ForestOwlet,6,9.0,12.0,1.99,True
ML421056211,ForestOwlet,7,10.5,13.5,1.69,False
ML421056211,ForestOwlet,8,12.0,15.0,1.88,False
ML421056211,ForestOwlet,9,13.5,16.5,1.95,False
ML421056211,ForestOwlet,10,15.0,18.0,1.52,False
ML421056241,ForestOwlet,0,0.0,3.0,2.24,False
ML421056241,ForestOwlet,1,1.5,4.5,3.79,True
ML437327781,ForestOwlet,0,0.0,3.0,2.9,False
ML437327781,ForestOwlet,1,1.5,4.5,1.65,False
ML437327781,ForestOwlet,2,3.0,6.0,2.45,False
ML437327781,ForestOwlet,3,4.5,7.5,3.32,True
ML437327781,ForestOwlet,4,6.0,9.0,2.89,False
ML437327781,ForestOwlet,5,7.5,10.5,4.36,True
ML437327781,ForestOwlet,6,9.0,12.0,3.12,True
ML437327781,ForestOwlet,7,10.5,13.5,3.07,True
ML437327781,ForestOwlet,8,12.0,15.0,5.87,True
ML437327781,ForestOwlet,9,13.5,16.5,3.6,True
ML437327781,ForestOwlet,10,15.0,18.0,3.84,True
ML437327781,ForestOwlet,11,16.5,19.5,3.08,True
ML437327781,ForestOwlet,12,18.0,21.0,2.03,False
ML437327781,ForestOwlet,13,19.5,22.5,4.04,True
ML437327781,ForestOwlet,14,21.0,24.0,2.87,False
ML437327781,ForestOwlet,15,22.5,25.5,1.65,False
ML437327781,ForestOwlet,16,24.0,27.0,2.1,False
ML437327781,ForestOwlet,17,25.5,28.5,4.2,True
ML437327781,ForestOwlet,18,27.0,30.0,1.32,False
ML437327781,ForestOwlet,19,28.5,31.5,1.6,False
ML437327781,ForestOwlet,20,30.0,33.0,3.66,True
ML437327781,ForestOwlet,21,31.5,34.5,3.04,True
ML437327781,ForestOwlet,22,33.0,36.0,4.27,True
ML444347781,ForestOwlet,0,0.0,3.0,1.47,False
ML444347781,ForestOwlet,1,1.5,4.5,10.01,True
ML444347781,ForestOwlet,2,3.0,6.0,18.66,True
ML444347781,ForestOwlet,3,4.5,7.5,15.49,True
ML444347781,ForestOwlet,4,6.0,9.0,8.76,True
ML444347781,ForestOwlet,5,7.5,10.5,3.67,True
ML444347781,ForestOwlet,6,9.0,12.0,4.44,True
ML444347781,ForestOwlet,7,10.5,13.5,6.18,True
ML444347781,ForestOwlet,8,12.0,15.0,3.97,True
ML444347781,ForestOwlet,9,13.5,16.5,4.55,True
ML444347781,ForestOwlet,10,15.0,18.0,4.88,True
ML444347781,ForestOwlet,11,16.5,19.5,6.88,True
ML444347781,ForestOwlet,12,18.0,21.0,14.98,True
ML444347781,ForestOwlet,13,19.5,22.5,4.36,True
ML444347781,ForestOwlet,14,21.0,24.0,1.56,False
ML444347781,ForestOwlet,15,22.5,25.5,6.98,True
ML444347781,ForestOwlet,16,24.0,27.0,8.02,True
ML444347781,ForestOwlet,17,25.5,28.5,5.35,True
ML444347781,ForestOwlet,18,27.0,30.0,3.65,True
ML444347781,ForestOwlet,19,28.5,31.5,4.64,True
ML444347781,ForestOwlet,20,30.0,33.0,4.23,True
ML444347781,ForestOwlet,21,31.5,34.5,7.31,True
ML444347781,ForestOwlet,22,33.0,36.0,25.01,True
ML444347781,ForestOwlet,23,34.5,37.5,16.16,True
ML486215441,ForestOwlet,0,0.0,3.0,3.03,True
ML491949651,ForestOwlet,0,0.0,3.0,12.5,True
ML491949651,ForestOwlet,1,1.5,4.5,19.51,True
ML491949651,ForestOwlet,2,3.0,6.0,18.34,True
ML491949651,ForestOwlet,3,4.5,7.5,13.62,True
ML491949651,ForestOwlet,4,6.0,9.0,16.42,True
ML491949651,ForestOwlet,5,7.5,10.5,14.89,True
ML491949651,ForestOwlet,6,9.0,12.0,3.45,True
ML491949651,ForestOwlet,7,10.5,13.5,1.74,False
ML491949651,ForestOwlet,8,12.0,15.0,2.4,False
ML491949651,ForestOwlet,9,13.5,16.5,2.1,False
ML491949651,ForestOwlet,10,15.0,18.0,4.75,True
ML491949651,ForestOwlet,11,16.5,19.5,6.27,True
ML491949651,ForestOwlet,12,18.0,21.0,9.37,True
ML491949651,ForestOwlet,13,19.5,22.5,4.89,True
ML491949651,ForestOwlet,14,21.0,24.0,1.61,False
ML491949651,ForestOwlet,15,22.5,25.5,3.49,True
ML491949651,ForestOwlet,16,24.0,27.0,10.36,True
ML491949651,ForestOwlet,17,25.5,28.5,13.39,True
ML491949651,ForestOwlet,18,27.0,30.0,11.04,True
ML491949651,ForestOwlet,19,28.5,31.5,7.39,True
ML496177181,ForestOwlet,0,0.0,3.0,2.16,False
ML496177181,ForestOwlet,1,1.5,4.5,2.61,False
ML496177181,ForestOwlet,2,3.0,6.0,1.84,False
ML496177181,ForestOwlet,3,4.5,7.5,2.2,False
ML496177181,ForestOwlet,4,6.0,9.0,3.26,True
ML496177181,ForestOwlet,5,7.5,10.5,3.43,True
ML496177181,ForestOwlet,6,9.0,12.0,2.33,False
ML496177181,ForestOwlet,7,10.5,13.5,2.01,False
ML496177181,ForestOwlet,8,12.0,15.0,2.36,False
ML496177181,ForestOwlet,9,13.5,16.5,2.51,False
ML496177181,ForestOwlet,10,15.0,18.0,1.95,False
ML496177181,ForestOwlet,11,16.5,19.5,2.22,False
ML499619221,ForestOwlet,0,0.0,3.0,11.41,True
ML499619221,ForestOwlet,1,1.5,4.5,12.3,True
ML499619221,ForestOwlet,2,3.0,6.0,12.19,True
ML499619231,ForestOwlet,0,0.0,3.0,10.26,True
ML499619241,ForestOwlet,0,0.0,3.0,14.52,True
ML499619241,ForestOwlet,1,1.5,4.5,20.42,True
ML499619241,ForestOwlet,2,3.0,6.0,14.43,True
ML506141231,ForestOwlet,0,0.0,3.0,2.58,False
ML506141231,ForestOwlet,1,1.5,4.5,2.21,False
ML506141231,ForestOwlet,2,3.0,6.0,3.22,True
ML506141231,ForestOwlet,3,4.5,7.5,3.72,True
ML506141231,ForestOwlet,4,6.0,9.0,2.82,False
ML506141231,ForestOwlet,5,7.5,10.5,2.04,False
ML506141231,ForestOwlet,6,9.0,12.0,2.47,False
ML506141241,ForestOwlet,0,0.0,3.0,5.83,True
ML506141241,ForestOwlet,1,1.5,4.5,9.54,True
ML506141241,ForestOwlet,2,3.0,6.0,11.13,True
ML506141241,ForestOwlet,3,4.5,7.5,14.08,True
ML506141241,ForestOwlet,4,6.0,9.0,8.89,True
ML506141241,ForestOwlet,5,7.5,10.5,1.49,False
ML506141241,ForestOwlet,6,9.0,12.0,1.36,False
ML506141241,ForestOwlet,7,10.5,13.5,1.61,False
ML506141241,ForestOwlet,8,12.0,15.0,1.28,False
ML506141241,ForestOwlet,9,13.5,16.5,4.63,True
ML506141241,ForestOwlet,10,15.0,18.0,2.0,False
ML506141241,ForestOwlet,11,16.5,19.5,1.09,False
ML506141241,ForestOwlet,12,18.0,21.0,1.64,False
ML506141241,ForestOwlet,13,19.5,22.5,1.4,False
ML506141241,ForestOwlet,14,21.0,24.0,1.5,False
ML525407041,ForestOwlet,0,0.0,3.0,2.66,False
ML525407041,ForestOwlet,1,1.5,4.5,6.63,True
ML525407041,ForestOwlet,2,3.0,6.0,10.63,True
ML525407041,ForestOwlet,3,4.5,7.5,12.07,True
ML525407041,ForestOwlet,4,6.0,9.0,11.48,True
ML525407041,ForestOwlet,5,7.5,10.5,9.03,True
ML525407041,ForestOwlet,6,9.0,12.0,5.08,True
ML527671821,ForestOwlet,0,0.0,3.0,1.75,False
ML527671821,ForestOwlet,1,1.5,4.5,2.37,False
ML527671821,ForestOwlet,2,3.0,6.0,4.24,True
ML527671821,ForestOwlet,3,4.5,7.5,5.18,True
ML527671821,ForestOwlet,4,6.0,9.0,4.14,True
ML527671821,ForestOwlet,5,7.5,10.5,2.28,False
ML527671821,ForestOwlet,6,9.0,12.0,1.62,False
ML527671821,ForestOwlet,7,10.5,13.5,1.32,False
ML529760131,ForestOwlet,0,0.0,3.0,0.55,False
ML529760131,ForestOwlet,1,1.5,4.5,0.84,False
ML529760131,ForestOwlet,2,3.0,6.0,1.74,False
ML529760131,ForestOwlet,3,4.5,7.5,1.39,False
ML529760131,ForestOwlet,4,6.0,9.0,1.1,False
ML529760131,ForestOwlet,5,7.5,10.5,0.65,False
ML529760131,ForestOwlet,6,9.0,12.0,0.59,False
ML529760131,ForestOwlet,7,10.5,13.5,0.63,False
ML529760131,ForestOwlet,8,12.0,15.0,0.63,False
ML529760131,ForestOwlet,9,13.5,16.5,0.54,False
ML529760131,ForestOwlet,10,15.0,18.0,0.66,False
ML529760131,ForestOwlet,11,16.5,19.5,0.94,False
ML529760131,ForestOwlet,12,18.0,21.0,0.69,False
ML529760131,ForestOwlet,13,19.5,22.5,0.88,False
ML529760131,ForestOwlet,14,21.0,24.0,0.8,False
ML529760131,ForestOwlet,15,22.5,25.5,0.89,False
ML529760131,ForestOwlet,16,24.0,27.0,1.23,False
ML529760131,ForestOwlet,17,25.5,28.5,1.08,False
ML529760131,ForestOwlet,18,27.0,30.0,1.49,False
ML529760131,ForestOwlet,19,28.5,31.5,1.99,False
ML529760131,ForestOwlet,20,30.0,33.0,1.92,False
ML529760131,ForestOwlet,21,31.5,34.5,3.82,True
ML529760131,ForestOwlet,22,33.0,36.0,9.0,True
ML529760131,ForestOwlet,23,34.5,37.5,12.96,True
ML529760131,ForestOwlet,24,36.0,39.0,15.08,True
ML529760131,ForestOwlet,25,37.5,40.5,15.72,True
ML529760131,ForestOwlet,26,39.0,42.0,14.31,True
ML529760131,ForestOwlet,27,40.5,43.5,14.99,True
ML544521921,ForestOwlet,0,0.0,3.0,31.35,True
ML544521931,ForestOwlet,0,0.0,3.0,-1.34,False
ML544521931,ForestOwlet,1,1.5,4.5,-0.89,False
ML544521931,ForestOwlet,2,3.0,6.0,0.66,False
ML544521931,ForestOwlet,3,4.5,7.5,0.04,False
ML544521931,ForestOwlet,4,6.0,9.0,-1.04,False
ML544521931,ForestOwlet,5,7.5,10.5,0.15,False
ML544521931,ForestOwlet,6,9.0,12.0,2.79,False
ML544521931,ForestOwlet,7,10.5,13.5,6.93,True
ML544521931,ForestOwlet,8,12.0,15.0,7.42,True
ML544521931,ForestOwlet,9,13.5,16.5,4.12,True
ML544521931,ForestOwlet,10,15.0,18.0,1.31,False
ML544521931,ForestOwlet,11,16.5,19.5,0.93,False
ML544521931,ForestOwlet,12,18.0,21.0,2.1,False
ML544521931,ForestOwlet,13,19.5,22.5,1.48,False
ML544521931,ForestOwlet,14,21.0,24.0,1.04,False
ML544521931,ForestOwlet,15,22.5,25.5,4.83,True
ML544521931,ForestOwlet,16,24.0,27.0,8.07,True
ML544521931,ForestOwlet,17,25.5,28.5,5.35,True
ML544521931,ForestOwlet,18,27.0,30.0,3.23,True
ML544521931,ForestOwlet,19,28.5,31.5,2.32,False
ML544521931,ForestOwlet,20,30.0,33.0,0.52,False
ML544521931,ForestOwlet,21,31.5,34.5,-0.52,False
ML544521931,ForestOwlet,22,33.0,36.0,-0.32,False
ML544521931,ForestOwlet,23,34.5,37.5,0.26,False
ML544521931,ForestOwlet,24,36.0,39.0,1.3,False
ML544521931,ForestOwlet,25,37.5,40.5,4.84,True
ML544521931,ForestOwlet,26,39.0,42.0,7.09,True
ML544521931,ForestOwlet,27,40.5,43.5,6.96,True
ML544521931,ForestOwlet,28,42.0,45.0,5.61,True
ML544521931,ForestOwlet,29,43.5,46.5,4.4,True
ML544521931,ForestOwlet,30,45.0,48.0,6.47,True
ML544521931,ForestOwlet,31,46.5,49.5,6.7,True
ML544521931,ForestOwlet,32,48.0,51.0,4.25,True
ML544521931,ForestOwlet,33,49.5,52.5,2.14,False
ML544521931,ForestOwlet,34,51.0,54.0,4.36,True
ML544521931,ForestOwlet,35,52.5,55.5,7.17,True
ML544521931,ForestOwlet,36,54.0,57.0,5.95,True
ML544521931,ForestOwlet,37,55.5,58.5,4.03,True
ML544521931,ForestOwlet,38,57.0,60.0,5.18,True
ML544521931,ForestOwlet,39,58.5,61.5,5.31,True
ML544521931,ForestOwlet,40,60.0,63.0,4.63,True
ML544521931,ForestOwlet,41,61.5,64.5,4.75,True
ML544521931,ForestOwlet,42,63.0,66.0,10.67,True
ML544521931,ForestOwlet,43,64.5,67.5,12.48,True
